clip_id,stratum,group,tier,endpoint,seed,path,T,a_idx,b_idx,two_sided,md5,static_pix,twin_clip_id,prompt_cat,grid,notes
probe_r2__P12H__s43,S-PROBE,R2,high,water_element_4,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P12H__s43.mp4,121,8,113,True,ab4bea23848f8b7282cef225b598af99,False,probe__P12H__water_element_4__s43,full,,prompt_id=P12H
probe_r3__P12H__s43,S-PROBE,R3,high,water_element_4,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P12H__s43.mp4,121,8,113,True,043b7b4b217c2e66c744ada783bb94a0,False,probe__P12H__water_element_4__s43,captions,,prompt_id=P12H
probe__P12H__water_element_4__s44,S-PROBE,R1,high,water_element_4,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P12H__water_element_4__s44.mp4,121,8,120,False,0f9b7d6868f820857eff88de728e1dfa,False,,full,,prompt_id=P12H;witness
probe_r2__P12H__s44,S-PROBE,R2,high,water_element_4,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P12H__s44.mp4,121,8,113,True,110dc7a0adf476ead2d2fcf89a4032db,False,probe__P12H__water_element_4__s44,full,,prompt_id=P12H
probe_r3__P12H__s44,S-PROBE,R3,high,water_element_4,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P12H__s44.mp4,121,8,113,True,e62122befc3ce811a37689ae4540bff5,False,probe__P12H__water_element_4__s44,captions,,prompt_id=P12H
probe__P13H__northern_lights_0__s42,S-PROBE,R1,high,northern_lights_0,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P13H__northern_lights_0__s42.mp4,121,8,120,False,8c94bea41b07ef8540f4764f887e8848,False,,full,,prompt_id=P13H;witness
probe_r2__P13H__s42,S-PROBE,R2,high,northern_lights_0,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P13H__s42.mp4,121,8,113,True,3607f7b1c554db6df84945cc814db408,False,probe__P13H__northern_lights_0__s42,full,,prompt_id=P13H
probe_r3__P13H__s42,S-PROBE,R3,high,northern_lights_0,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P13H__s42.mp4,121,8,113,True,b62d867d29bf64da386044dc10fb70c8,False,probe__P13H__northern_lights_0__s42,captions,,prompt_id=P13H
probe__P13H__northern_lights_0__s43,S-PROBE,R1,high,northern_lights_0,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P13H__northern_lights_0__s43.mp4,121,8,120,False,89dfc4ff951331057e2872113c818b65,False,,full,,prompt_id=P13H;witness
probe_r2__P13H__s43,S-PROBE,R2,high,northern_lights_0,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P13H__s43.mp4,121,8,113,True,1dab4d12016b81f0bd9ac04831e9928a,False,probe__P13H__northern_lights_0__s43,full,,prompt_id=P13H
probe_r3__P13H__s43,S-PROBE,R3,high,northern_lights_0,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P13H__s43.mp4,121,8,113,True,69c2e70668752f7e8ec0a1c9f91f51d2,False,probe__P13H__northern_lights_0__s43,captions,,prompt_id=P13H
probe__P13H__northern_lights_0__s44,S-PROBE,R1,high,northern_lights_0,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P13H__northern_lights_0__s44.mp4,121,8,120,False,40cde4f988c51b810a7d60b645e17077,False,,full,,prompt_id=P13H;witness
probe_r2__P13H__s44,S-PROBE,R2,high,northern_lights_0,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P13H__s44.mp4,121,8,113,True,cc2502dc2cd3c50ff61d30fff6f8895f,False,probe__P13H__northern_lights_0__s44,full,,prompt_id=P13H
probe_r3__P13H__s44,S-PROBE,R3,high,northern_lights_0,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P13H__s44.mp4,121,8,113,True,b3168dc2d5901dcdfb5a7768bc896bfd,False,probe__P13H__northern_lights_0__s44,captions,,prompt_id=P13H
probe__P14H__fire_element_2__s42,S-PROBE,R1,high,fire_element_2,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P14H__fire_element_2__s42.mp4,121,8,120,False,70789d0803c83b6ca9799f2c19711d7e,False,,full,,prompt_id=P14H;witness
probe_r2__P14H__s42,S-PROBE,R2,high,fire_element_2,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P14H__s42.mp4,121,8,113,True,3969409784cb0cb5e15f354ff2510548,False,probe__P14H__fire_element_2__s42,full,,prompt_id=P14H
probe_r3__P14H__s42,S-PROBE,R3,high,fire_element_2,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P14H__s42.mp4,121,8,113,True,853e1d975a416de3daf8f0097eaa2076,False,probe__P14H__fire_element_2__s42,captions,,prompt_id=P14H
probe__P14H__fire_element_2__s43,S-PROBE,R1,high,fire_element_2,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P14H__fire_element_2__s43.mp4,121,8,120,False,61e07d270b0ccb41b26d473ff43f20ef,False,,full,,prompt_id=P14H;witness
probe_r2__P14H__s43,S-PROBE,R2,high,fire_element_2,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P14H__s43.mp4,121,8,113,True,6f3e5badd333605a745833248d875948,False,probe__P14H__fire_element_2__s43,full,,prompt_id=P14H
probe_r3__P14H__s43,S-PROBE,R3,high,fire_element_2,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P14H__s43.mp4,121,8,113,True,331b05a94cd59dbcb59eb5049727447a,False,probe__P14H__fire_element_2__s43,captions,,prompt_id=P14H
probe__P14H__fire_element_2__s44,S-PROBE,R1,high,fire_element_2,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P14H__fire_element_2__s44.mp4,121,8,120,False,fdc0e4dd2fb1bfc97b22f9594b95db72,False,,full,,prompt_id=P14H;witness
probe_r2__P14H__s44,S-PROBE,R2,high,fire_element_2,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P14H__s44.mp4,121,8,113,True,f223681ece7706f489afc36fd838deea,False,probe__P14H__fire_element_2__s44,full,,prompt_id=P14H
probe_r3__P14H__s44,S-PROBE,R3,high,fire_element_2,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P14H__s44.mp4,121,8,113,True,f4321ddb6d53cf38497d9951090a90f1,False,probe__P14H__fire_element_2__s44,captions,,prompt_id=P14H
probe__P15H__fire_element_3__s42,S-PROBE,R1,high,fire_element_3,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P15H__fire_element_3__s42.mp4,121,8,120,False,c4e10082a21dd978998dd317edc42adb,False,,full,,prompt_id=P15H;witness
probe_r2__P15H__s42,S-PROBE,R2,high,fire_element_3,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P15H__s42.mp4,121,8,113,True,6536b7fb90cf07a7eaa1a0b87373332c,False,probe__P15H__fire_element_3__s42,full,,prompt_id=P15H
probe_r3__P15H__s42,S-PROBE,R3,high,fire_element_3,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P15H__s42.mp4,121,8,113,True,55d0625521af99f76b526f4ec179830c,False,probe__P15H__fire_element_3__s42,captions,,prompt_id=P15H
probe__P15H__fire_element_3__s43,S-PROBE,R1,high,fire_element_3,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P15H__fire_element_3__s43.mp4,121,8,120,False,62800a1cfe20acc4f5ff4471b53ba128,False,,full,,prompt_id=P15H;witness
probe_r2__P15H__s43,S-PROBE,R2,high,fire_element_3,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P15H__s43.mp4,121,8,113,True,842857d7628679b95a57611f01555549,False,probe__P15H__fire_element_3__s43,full,,prompt_id=P15H
probe_r3__P15H__s43,S-PROBE,R3,high,fire_element_3,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P15H__s43.mp4,121,8,113,True,49535c87f4002485bace34322fa27275,False,probe__P15H__fire_element_3__s43,captions,,prompt_id=P15H
probe__P15H__fire_element_3__s44,S-PROBE,R1,high,fire_element_3,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P15H__fire_element_3__s44.mp4,121,8,120,False,e0227089817a5a68f45f591a56f2f614,False,,full,,prompt_id=P15H;witness
probe_r2__P15H__s44,S-PROBE,R2,high,fire_element_3,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P15H__s44.mp4,121,8,113,True,ee62b284f072615649200a0e747718a9,False,probe__P15H__fire_element_3__s44,full,,prompt_id=P15H
probe_r3__P15H__s44,S-PROBE,R3,high,fire_element_3,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P15H__s44.mp4,121,8,113,True,35b47a17210b0db316482693397871a2,False,probe__P15H__fire_element_3__s44,captions,,prompt_id=P15H
probe__P16H__color_rain_2__s42,S-PROBE,R1,high,color_rain_2,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P16H__color_rain_2__s42.mp4,121,8,120,False,33456ebdb8d9101c2745556e2964c506,False,,full,,prompt_id=P16H;witness
probe_r2__P16H__s42,S-PROBE,R2,high,color_rain_2,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P16H__s42.mp4,121,8,113,True,c008c3126edbcf38e17de35819c68f74,False,probe__P16H__color_rain_2__s42,full,,prompt_id=P16H
probe_r3__P16H__s42,S-PROBE,R3,high,color_rain_2,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P16H__s42.mp4,121,8,113,True,db5f5dc1fcd635ff9f56758453679130,False,probe__P16H__color_rain_2__s42,captions,,prompt_id=P16H
probe__P16H__color_rain_2__s43,S-PROBE,R1,high,color_rain_2,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P16H__color_rain_2__s43.mp4,121,8,120,False,17bc9ea303225159af47230cb8a2a102,False,,full,,prompt_id=P16H;witness
probe_r2__P16H__s43,S-PROBE,R2,high,color_rain_2,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P16H__s43.mp4,121,8,113,True,78e53116ec8632fb6df31540bfb81505,False,probe__P16H__color_rain_2__s43,full,,prompt_id=P16H
probe_r3__P16H__s43,S-PROBE,R3,high,color_rain_2,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P16H__s43.mp4,121,8,113,True,4be89f1582a2464eea5246567f261fff,False,probe__P16H__color_rain_2__s43,captions,,prompt_id=P16H
probe__P16H__color_rain_2__s44,S-PROBE,R1,high,color_rain_2,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P16H__color_rain_2__s44.mp4,121,8,120,False,42fd8c9b93322c6ee2e139e5169bc583,False,,full,,prompt_id=P16H;witness
probe_r2__P16H__s44,S-PROBE,R2,high,color_rain_2,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P16H__s44.mp4,121,8,113,True,1d06b523dde34c24c23d51102645bdc4,False,probe__P16H__color_rain_2__s44,full,,prompt_id=P16H
probe_r3__P16H__s44,S-PROBE,R3,high,color_rain_2,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P16H__s44.mp4,121,8,113,True,77478f7de46d3be1e50c940381bf9a5e,False,probe__P16H__color_rain_2__s44,captions,,prompt_id=P16H
probe__P17H__color_rain_0__s42,S-PROBE,R1,high,color_rain_0,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P17H__color_rain_0__s42.mp4,121,8,120,False,316743c889fe2f30d6852e77b56a2f78,False,,full,,prompt_id=P17H;witness
probe_r2__P17H__s42,S-PROBE,R2,high,color_rain_0,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P17H__s42.mp4,121,8,113,True,39a5c9a48b02bd62109906a0f77aac64,False,probe__P17H__color_rain_0__s42,full,,prompt_id=P17H
probe_r3__P17H__s42,S-PROBE,R3,high,color_rain_0,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P17H__s42.mp4,121,8,113,True,77156eaae46fed4e25ccecca764d58a7,False,probe__P17H__color_rain_0__s42,captions,,prompt_id=P17H
probe__P17H__color_rain_0__s43,S-PROBE,R1,high,color_rain_0,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P17H__color_rain_0__s43.mp4,121,8,120,False,c994ce6a8cd87f65565d6624283fb4a7,False,,full,,prompt_id=P17H;witness
probe_r2__P17H__s43,S-PROBE,R2,high,color_rain_0,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P17H__s43.mp4,121,8,113,True,b767cce5f4b603ed6efa32e1c59b10ce,False,probe__P17H__color_rain_0__s43,full,,prompt_id=P17H
probe_r3__P17H__s43,S-PROBE,R3,high,color_rain_0,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P17H__s43.mp4,121,8,113,True,bf5e64370ebb9f7bb8a8d76395112087,False,probe__P17H__color_rain_0__s43,captions,,prompt_id=P17H
probe__P17H__color_rain_0__s44,S-PROBE,R1,high,color_rain_0,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P17H__color_rain_0__s44.mp4,121,8,120,False,482c200837efbf2c071e223d5b78ac83,False,,full,,prompt_id=P17H;witness
probe_r2__P17H__s44,S-PROBE,R2,high,color_rain_0,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P17H__s44.mp4,121,8,113,True,b3675b7740a227fddc5dd9df223c330d,False,probe__P17H__color_rain_0__s44,full,,prompt_id=P17H
probe_r3__P17H__s44,S-PROBE,R3,high,color_rain_0,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P17H__s44.mp4,121,8,113,True,81001188bfd71714ccec12ec643e0b64,False,probe__P17H__color_rain_0__s44,captions,,prompt_id=P17H
probe__P18H__earth_element_6__s42,S-PROBE,R1,high,earth_element_6,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P18H__earth_element_6__s42.mp4,121,8,120,False,11463a76c50d107488bc98f845c1ff7a,False,,full,,prompt_id=P18H;witness
probe_r2__P18H__s42,S-PROBE,R2,high,earth_element_6,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P18H__s42.mp4,121,8,113,True,b4c6527152bfb710de3b1f168e20ea52,False,probe__P18H__earth_element_6__s42,full,,prompt_id=P18H
probe_r3__P18H__s42,S-PROBE,R3,high,earth_element_6,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P18H__s42.mp4,121,8,113,True,444f105d50d3a4fe4456329cd611a4f1,False,probe__P18H__earth_element_6__s42,captions,,prompt_id=P18H
probe__P18H__earth_element_6__s43,S-PROBE,R1,high,earth_element_6,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P18H__earth_element_6__s43.mp4,121,8,120,False,b9339f7d9606afbc1d63866cef0eca94,False,,full,,prompt_id=P18H;witness
probe_r2__P18H__s43,S-PROBE,R2,high,earth_element_6,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P18H__s43.mp4,121,8,113,True,4ef16b246848e68dc2847d510442d65b,False,probe__P18H__earth_element_6__s43,full,,prompt_id=P18H
probe_r3__P18H__s43,S-PROBE,R3,high,earth_element_6,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P18H__s43.mp4,121,8,113,True,77d9a507ed1d906d6e1d24cb685c989c,False,probe__P18H__earth_element_6__s43,captions,,prompt_id=P18H
probe__P18H__earth_element_6__s44,S-PROBE,R1,high,earth_element_6,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P18H__earth_element_6__s44.mp4,121,8,120,False,b128487f47758659f08fa7f9fe1cffdb,False,,full,,prompt_id=P18H;witness
probe_r2__P18H__s44,S-PROBE,R2,high,earth_element_6,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P18H__s44.mp4,121,8,113,True,cf42010cc7d032e15d371f6459a7c884,False,probe__P18H__earth_element_6__s44,full,,prompt_id=P18H
probe_r3__P18H__s44,S-PROBE,R3,high,earth_element_6,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P18H__s44.mp4,121,8,113,True,c8295213f42818b38305159f6d014279,False,probe__P18H__earth_element_6__s44,captions,,prompt_id=P18H
probe__P19H__earth_element_4__s42,S-PROBE,R1,high,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19H__earth_element_4__s42.mp4,121,8,120,False,835cb2a14a4d3a4b7896d753be5fb9f2,False,,full,,prompt_id=P19H;witness
probe_r2__P19H__s42,S-PROBE,R2,high,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19H__s42.mp4,121,8,113,True,798209636d67ead338d4716ae5c84228,False,probe__P19H__earth_element_4__s42,full,,prompt_id=P19H
probe_r3__P19H__s42,S-PROBE,R3,high,earth_element_4,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19H__s42.mp4,121,8,113,True,97b3649e7e57c0b36f07031921bbe759,False,probe__P19H__earth_element_4__s42,captions,,prompt_id=P19H
probe__P19H__earth_element_4__s43,S-PROBE,R1,high,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19H__earth_element_4__s43.mp4,121,8,120,False,a6a80dd770ca1ce5df807c572f939b3f,False,,full,,prompt_id=P19H;witness
probe_r2__P19H__s43,S-PROBE,R2,high,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19H__s43.mp4,121,8,113,True,67aeec3d779461ddf8df5554fef46982,False,probe__P19H__earth_element_4__s43,full,,prompt_id=P19H
probe_r3__P19H__s43,S-PROBE,R3,high,earth_element_4,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19H__s43.mp4,121,8,113,True,c3a19cfe754cd1854ca4e9aa097b2347,False,probe__P19H__earth_element_4__s43,captions,,prompt_id=P19H
probe__P19H__earth_element_4__s44,S-PROBE,R1,high,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P19H__earth_element_4__s44.mp4,121,8,120,False,645a8e5c09be18e6d63e047c6f1ce614,False,,full,,prompt_id=P19H;witness
probe_r2__P19H__s44,S-PROBE,R2,high,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P19H__s44.mp4,121,8,113,True,c15797f5d1d5b317dde0a73a8cbeeb02,False,probe__P19H__earth_element_4__s44,full,,prompt_id=P19H
probe_r3__P19H__s44,S-PROBE,R3,high,earth_element_4,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P19H__s44.mp4,121,8,113,True,9ff6510a20ac247b62babeac01cac252,False,probe__P19H__earth_element_4__s44,captions,,prompt_id=P19H
probe__P20H__train_rush_1__s42,S-PROBE,R1,high,train_rush_1,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P20H__train_rush_1__s42.mp4,121,8,120,False,8931bf3c1fd69d2efaf7985f47bff327,False,,full,,prompt_id=P20H;witness
probe_r2__P20H__s42,S-PROBE,R2,high,train_rush_1,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P20H__s42.mp4,121,8,113,True,dbdbea2ba4557ea1a8837ee48136e84b,False,probe__P20H__train_rush_1__s42,full,,prompt_id=P20H
probe_r3__P20H__s42,S-PROBE,R3,high,train_rush_1,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P20H__s42.mp4,121,8,113,True,d064df1ab6878771a8b17d195efbb56e,False,probe__P20H__train_rush_1__s42,captions,,prompt_id=P20H
probe__P20H__train_rush_1__s43,S-PROBE,R1,high,train_rush_1,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P20H__train_rush_1__s43.mp4,121,8,120,False,29e5b81a9e8564cc496eb914a4bd29b4,False,,full,,prompt_id=P20H;witness
probe_r2__P20H__s43,S-PROBE,R2,high,train_rush_1,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P20H__s43.mp4,121,8,113,True,a27c0ca8eb87de6fa48b01cf403b9542,False,probe__P20H__train_rush_1__s43,full,,prompt_id=P20H
probe_r3__P20H__s43,S-PROBE,R3,high,train_rush_1,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P20H__s43.mp4,121,8,113,True,1e86af90198167e34a88f8ef7ab0309c,False,probe__P20H__train_rush_1__s43,captions,,prompt_id=P20H
probe__P20H__train_rush_1__s44,S-PROBE,R1,high,train_rush_1,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P20H__train_rush_1__s44.mp4,121,8,120,False,126765acad67f550b06ea2f358508821,False,,full,,prompt_id=P20H;witness
probe_r2__P20H__s44,S-PROBE,R2,high,train_rush_1,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P20H__s44.mp4,121,8,113,True,dd2f1ab7c419c87534cec8b7d6f84af3,False,probe__P20H__train_rush_1__s44,full,,prompt_id=P20H
probe_r3__P20H__s44,S-PROBE,R3,high,train_rush_1,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P20H__s44.mp4,121,8,113,True,5cdae9788ada6b643b565d5384d3b3eb,False,probe__P20H__train_rush_1__s44,captions,,prompt_id=P20H
probe__P21H__train_rush_0__s42,S-PROBE,R1,high,train_rush_0,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P21H__train_rush_0__s42.mp4,121,8,120,False,0b7879697e1bc0bcf89f9abad49da67e,False,,full,,prompt_id=P21H;witness
probe_r2__P21H__s42,S-PROBE,R2,high,train_rush_0,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P21H__s42.mp4,121,8,113,True,efcc2ae97e2d84c7b5ec2e4f1926835b,False,probe__P21H__train_rush_0__s42,full,,prompt_id=P21H
probe_r3__P21H__s42,S-PROBE,R3,high,train_rush_0,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P21H__s42.mp4,121,8,113,True,b7001ef07a26851db37d22da47d49571,False,probe__P21H__train_rush_0__s42,captions,,prompt_id=P21H
probe__P21H__train_rush_0__s43,S-PROBE,R1,high,train_rush_0,43,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P21H__train_rush_0__s43.mp4,121,8,120,False,7d3b0ea71a0f375d451df685fdeda4cb,False,,full,,prompt_id=P21H;witness
probe_r2__P21H__s43,S-PROBE,R2,high,train_rush_0,43,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P21H__s43.mp4,121,8,113,True,4b7e03d4625b824187de2ed9eb13c05c,False,probe__P21H__train_rush_0__s43,full,,prompt_id=P21H
probe_r3__P21H__s43,S-PROBE,R3,high,train_rush_0,43,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P21H__s43.mp4,121,8,113,True,d5182cecfa6cc8bf8414d36f7d6214ee,False,probe__P21H__train_rush_0__s43,captions,,prompt_id=P21H
probe__P21H__train_rush_0__s44,S-PROBE,R1,high,train_rush_0,44,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P21H__train_rush_0__s44.mp4,121,8,120,False,5bc9997226c4685956703efc4f60faf6,False,,full,,prompt_id=P21H;witness
probe_r2__P21H__s44,S-PROBE,R2,high,train_rush_0,44,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P21H__s44.mp4,121,8,113,True,e2866118662e33da6363eeacb677d07b,False,probe__P21H__train_rush_0__s44,full,,prompt_id=P21H
probe_r3__P21H__s44,S-PROBE,R3,high,train_rush_0,44,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P21H__s44.mp4,121,8,113,True,672cec27a6595038cdc514cd64d59855,False,probe__P21H__train_rush_0__s44,captions,,prompt_id=P21H
probe__P22H__money_rain_3__s42,S-PROBE,R1,high,money_rain_3,42,misc/2026-09-08_collapse_probe/out/r1/base_cond_neutral/probe__P22H__money_rain_3__s42.mp4,121,8,120,False,723352c8ca4d80dad07e86ac9e00970a,False,,full,,prompt_id=P22H;witness
probe_r2__P22H__s42,S-PROBE,R2,high,money_rain_3,42,misc/2026-09-08_collapse_probe/out/r2/base_cond_neutral/probe_r2__P22H__s42.mp4,121,8,113,True,4bf9181aebe4ceef7daf3684cd675119,False,probe__P22H__money_rain_3__s42,full,,prompt_id=P22H
probe_r3__P22H__s42,S-PROBE,R3,high,money_rain_3,42,misc/2026-09-08_collapse_probe/out/r3/base_cond_neutral/probe_r3__P22H__s42.mp4,121,8,113,True,5bc38e2f4aa4d9800e3acc8a05f9e8f6,False,probe__P22H__money_rain_3__s42,captions,,prompt_id=P22H
